,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,299.0,456.0,35.5,0.19748953701024247,-0.9203103503695473,0.21240757486876863,1.1302450658910033,-0.9450987641713499,-1.016778581435967,0.6799364125822048,1.1617364773735934,-1.1323754627294431,-1.2384693861599616,-0.03609569890644068,-0.1706624206600362,0.1664878895715621,-0.27476598947062303,-0.03908332567592385,-0.46213298189110696,1.2413215416506633,0.10758594315058742,0.6998808290337981,-0.37210084600687915,0.43121472908760317,-0.7247786503354551,-0.24947473342668403,0.19005545202444368,-1.131271958106289,0.059173241732101374,-0.04113450348948636,1.5027034892335747,-1.4967580364223754,1.1421027093377056,-0.5695478798766929,-0.6127517311398394,-0.22489275764262945
1,301.0,444.0,40.0,-0.1394309221694478,-0.16379234156041467,0.21240757486876863,-0.4769867599503086,0.8549140875541805,-0.6421807566763691,-1.3704612687892483,-0.19145876284581437,0.5817457251740272,-0.4935442922285067,-1.1911580639125665,-1.443508443094573,0.7619856276318898,0.8101604139274307,-0.889720413916621,-0.46213298189110696,-0.3131202408077031,0.10758594315058742,-0.5781248797509282,0.950130251448537,-1.3754315527231618,1.9734854372775168,0.4668538330270426,0.08838907165920819,-0.23626147127135705,-1.2794605556041463,-0.04113450348948636,1.5027034892335747,-1.4967580364223754,1.1421027093377056,-0.5695478798766929,-0.6127517311398394,-0.22489275764262945
2,314.0,453.0,34.0,-0.187562416337975,0.5440030104585737,0.21240757486876863,0.5943224830829631,0.04964518020328504,-1.2803844581186472,0.09410850361893248,0.5262833071354256,-0.6867948886855709,-0.9887229421842293,-2.9237516114217565,2.6932411298176713,0.2855874371836278,-0.7397344480697878,-0.03908332567592385,-0.46213298189110696,1.2413215416506633,0.10758594315058742,-0.5781248797509282,1.611245800176246,0.43121472908760317,0.17464271220220218,-0.8314916936703369,-1.9110497421904782,-1.2220701234373692,-3.591646205548576,-0.04113450348948636,1.5027034892335747,-1.4967580364223754,1.1421027093377056,-0.5695478798766929,-0.6127517311398394,-0.22489275764262945
3,270.0,439.0,36.0,-0.8614033346973555,0.018588414262152558,0.21240757486876863,2.2026261540898915,-1.6082613937544397,-1.4607463737436388,0.6311174201685988,2.5240749286755646,-1.7992307436114297,-1.485339671471866,-0.03609569890644068,-0.4888739262686706,0.7619856276318898,-0.5847449618700659,-0.889720413916621,-0.46213298189110696,-1.0903411320368863,-1.6915914112321109,-0.5781248797509282,-1.0332163947345876,0.43121472908760317,-0.7247786503354551,-0.9210327644770527,0.8678313211260306,-1.5333781188582152,0.34312586540948997,-0.04113450348948636,1.5027034892335747,-1.4967580364223754,1.1421027093377056,-0.5695478798766929,-0.6127517311398394,-0.22489275764262945
4,313.0,455.0,38.5,-0.23569391050650218,0.1818751559372308,0.21240757486876863,-0.4775226825331169,-0.09246109756451938,0.6758486267370313,-0.686995374998764,-0.5480439950657935,0.5832613053578491,0.6530842950842608,1.118966666099685,0.14754908494859825,-1.3222564555792575,0.5001814415279867,-0.889720413916621,-0.46213298189110696,-0.3131202408077031,-1.6915914112321109,-0.5781248797509282,-0.37210084600687915,-1.3754315527231618,1.748630096643102,0.10868954980017909,-1.0807743025410324,0.814403013273998,0.5865138285615332,-0.04113450348948636,-0.665467277586499,0.6681106602843099,1.1421027093377056,-0.5695478798766929,-0.6127517311398394,-0.22489275764262945
5,337.0,459.0,37.0,0.5825414903584599,0.4366814826640666,0.21240757486876863,-0.4769867599503086,-0.11614547719248756,0.7590925877947197,-1.0775473143076122,-0.5480439950657935,0.5817457251740272,0.6535636548615652,1.118966666099685,0.14754908494859825,-1.3222564555792575,0.5001814415279867,-0.889720413916621,-0.46213298189110696,-0.3131202408077031,-1.6915914112321109,-0.5781248797509282,-0.37210084600687915,-1.3754315527231618,1.748630096643102,0.10868954980017909,-1.0807743025410324,0.9959993439361582,0.5865138285615332,-0.04113450348948636,-0.665467277586499,0.6681106602843099,1.1421027093377056,-0.5695478798766929,-0.6127517311398394,-0.22489275764262945
6,334.0,455.0,36.5,0.48627850202140555,0.5808742101916559,0.21240757486876863,-0.4775226825331169,-0.16351423644842258,0.7313446007754902,-0.73581436741237,-0.5571872061483569,0.5832613053578491,0.7029377119239464,1.6964978486027487,0.7839720961658663,-1.2627066817732246,-0.5847449618700659,-0.889720413916621,-0.46213298189110696,0.4641006504214801,-1.6915914112321109,-1.856130588535654,0.2890147027208292,2.237861010898368,0.6243533934710305,-0.025622056409894622,-0.21661006943650957,0.8792588456533409,1.6006303416950536,-0.04113450348948636,-0.665467277586499,0.6681106602843099,1.1421027093377056,-0.5695478798766929,-0.6127517311398394,-0.22489275764262945
7,293.0,439.0,33.5,-0.6207458638547196,-0.947963750169359,0.21240757486876863,0.5943224830829631,-0.5424643104959028,-1.3220064386474915,0.3870224581005687,0.727433950951824,-0.6867948886855709,-1.12534047871606,1.6964978486027487,0.7839720961658663,-1.2627066817732246,-0.5847449618700659,-0.889720413916621,-0.46213298189110696,0.4641006504214801,-1.6915914112321109,-1.856130588535654,0.2890147027208292,2.237861010898368,0.6243533934710305,-0.025622056409894622,-0.21661006943650957,-1.3388106217201865,1.6006303416950536,-0.04113450348948636,-0.665467277586499,0.6681106602843099,1.1421027093377056,-0.5695478798766929,-0.6127517311398394,-0.22489275764262945
8,291.0,431.0,35.0,-0.5244828755176653,-0.9104341361553289,0.21240757486876863,0.5948584056657714,0.21543583759905763,-1.294258451628262,0.4846604429277807,0.727433950951824,-0.6883104688693928,-1.1248611189387552,1.6964978486027487,0.7839720961658663,-1.2627066817732246,-0.5847449618700659,-0.889720413916621,-0.46213298189110696,0.4641006504214801,-1.6915914112321109,-1.856130588535654,0.2890147027208292,2.237861010898368,0.6243533934710305,-0.025622056409894622,-0.21661006943650957,-1.3388106217201865,1.6006303416950536,-0.04113450348948636,-0.665467277586499,0.6681106602843099,1.1421027093377056,-0.5695478798766929,-0.6127517311398394,-0.22489275764262945
9,339.0,453.0,35.0,0.004963560336133743,-0.7168603375566475,0.21240757486876863,-0.4775226825331169,0.8549140875541805,-0.10109500980139424,0.3870224581005687,-0.3651797734145221,0.5832613053578491,-0.07746000552805418,-0.03609569890644068,0.4657605905572318,-0.7863084913249626,-0.5847449618700659,-0.889720413916621,-0.46213298189110696,-0.3131202408077031,0.10758594315058742,-1.856130588535654,0.2890147027208292,2.237861010898368,-0.9496339909698696,-0.42855687504011575,-1.0299411123584132,-0.19734797184375133,-0.522253559131119,-0.04113450348948636,-0.665467277586499,0.6681106602843099,1.1421027093377056,-0.5695478798766929,-0.6127517311398394,-0.22489275764262945
