,实验屈服值,实验抗拉值,实验伸长率,year,brand,0,1,2,3,4,5,6,7,8
27,298,438,33.0,2,0,0.7110407579934078,-1.848755316562388,0.4726739890219599,0.03298141824289335,-0.5830354614499947,0.1650806140174968,-0.625194703690177,0.2654620127569908,0.3365736521116854
28,296,426,37.0,2,0,0.879427292568942,-1.8872430843053678,0.6593807109523422,-0.4279382101645363,-0.7398512944286842,0.2220564777786702,-0.4660910470364765,0.31825711561527714,0.3626572837288527
29,302,438,51.0,2,0,-0.6532928897765453,2.948025954862334,-3.613696496542971,4.211337376420413,2.1057244582238037,-1.255017291369253,-0.02944992616821379,2.2348938821092252,0.8788753851205148
30,300,444,34.0,2,0,1.8086870634199363,-0.7940686343737193,-0.9987939904848306,-0.3122739907942088,0.27060097704081953,0.9348313739912185,0.001191967133630345,1.7169776712012235,0.19048178207439223
31,283,441,32.0,2,0,1.931902026863225,-0.9240907183328985,-0.7119058260360867,-0.7562827636302414,0.2871161237781793,1.0007106076436152,0.015023522587620047,1.5323571040346116,0.2840522744859899
32,277,452,36.5,2,0,1.74332584799065,-1.501901471270202,-0.8728053355294885,-0.8568365154141919,-0.6963427785455694,-0.3483008057400841,-0.5781681013887442,-0.23137791883476544,0.3570673035298686
33,328,477,30.5,2,0,1.8038175899234778,-1.551452308325419,-0.9859951452448554,-0.5300341099566223,-0.5578012894546027,-0.40019078480588727,-0.7150711161847413,-0.3102593356069284,0.39587920184200365
34,335,484,31.5,2,0,1.5188228397398846,-1.3148816663903409,-1.20136910130741,-0.9869989156334674,-0.4367558120151045,1.2919626657429406,-0.2734761463747557,-0.01630852551148465,0.36631488646769744
35,262,435,38.0,2,0,1.988250553453765,-1.5849939207950885,-1.4490934581627166,-0.2335645268579657,-0.15308529548527042,1.1899348393382314,-0.6700857027769883,-0.08522366795615433,0.3894036037653315
36,279,417,37.0,2,0,1.4326563145711486,-2.353394186767824,-0.22791027302870992,-1.2809155108837853,-1.0256254072347741,0.5666516775452123,0.096749219790226,0.49966911069811426,0.23640377306212454
37,276,423,35.5,2,0,1.414008757561504,-2.336680006929176,-0.23091033934839922,-1.3037371440037027,-1.0555188036895742,0.5731899141362434,0.11617501476230052,0.5398444939339146,0.211392058096707
38,302,424,32.5,2,0,0.06850387025707962,-2.2276296579035564,-1.0306105316176202,-0.3797271672933669,-0.29307049532229357,1.0259643162471033,0.019640525417173704,1.008528691878612,0.021033866384342403
39,324,448,37.0,2,0,0.1727808837602711,-0.8860037167902098,-1.134759846380864,-1.2335313257952567,-0.6614535348734784,1.4822459786829767,-0.4024894930441174,-0.13573958412231768,0.16581203665945832
40,306,446,37.5,2,0,-0.7109135279953464,-0.5163568274092966,-2.0111887534861093,0.6511006656681303,-0.026318833440158274,1.2688583622120615,-0.542090724515293,-0.38855188684477004,0.7127770969957022
41,311,446,32.5,2,0,-0.3984488387469004,-0.34536717135912864,2.725239160989273,-0.6388436377333697,1.2315964823606063,-0.6443919787643959,-1.6209545220633363,-0.6726381517641526,0.7567769149536482
42,320,461,40.5,2,0,1.626836586355399,2.2525811408409613,2.7821206348140066,1.1752623887646747,-2.8694093734431205,0.24778672487286063,1.328986936832308,4.03053480372717,0.9565493505463983
43,315,448,34.0,2,0,0.20998425791873393,-0.35977615510423666,0.7998756186420037,-1.5549604251994473,-0.5310030233731254,-0.43739031148267454,0.06253712207360529,-0.395858166061491,-0.2580015124788147
44,283,452,29.0,2,0,2.5987586162881016,-0.7266944519108779,-0.8366066769886675,-0.4709039440642381,1.1971355142402884,-0.5887655396729591,-0.9992977071817881,0.0516897232156125,-0.3770671012265485
45,252,436,32.5,2,0,3.198811980483075,-1.0747437863917315,-0.9407328899228051,0.07383104715510577,1.5103563075855324,-0.6883449660337643,-1.3931254849814811,-0.08172641448599394,-0.3806314622035011
46,342,459,31.5,2,0,1.2639768896972194,-0.17094903824582594,-1.108273073043376,-0.3836896843316496,0.7865814690432706,-0.20669520156696009,-0.6024396639523574,-0.06118001332179656,-0.2471155659128652
47,311,447,35.5,2,0,1.3277595843413312,-0.16983261811251962,-0.9616618666229584,-0.7292808522617985,0.6787851289359753,-0.18721129672325476,-0.516603064280633,-0.007980360122926348,-0.35674284832620984
48,200,397,32.5,2,0,6.406086498121113,-3.3977124195645443,0.6412241074895806,1.1809178788415573,1.3178594506881487,-0.520128387649289,-0.9649991256311807,0.0672264085820804,-0.39122816754048767
49,220,407,29.0,2,0,7.115735063331348,-3.772602126085423,0.24252046131792468,2.329268390970617,1.7492828916651444,-0.7114885901312529,-1.4749240804456747,0.09556998119758164,-0.5202405928879323
50,327,449,33.0,2,0,0.8419585114539037,-0.7758049343653444,0.5710048537626128,-0.5621048713381771,-0.27100559326249657,0.2168796689699774,0.759745005446356,0.33412085628864,0.17694945529336348
51,339,467,37.0,2,0,-0.24125759726623242,-0.2465982771095806,0.8859955195608856,-1.5859393120167948,-0.7409027095101985,0.3890101463657641,1.153230033796037,0.2743927847679401,0.12145180708457237
52,226,407,33.0,2,0,6.790081825763064,-2.7824435942694845,2.1369732072753136,2.3364996118978403,0.5821881109296775,-0.31616021986250786,-0.3362871269001277,0.4112075182536596,-0.12660182369159229
53,206,406,33.0,2,0,7.1300385982512084,-3.0113417006847687,1.8642271948553124,3.187185824820345,0.9368340915078984,-0.452818652476903,-0.779391945342901,0.2804046783463176,-0.169287272358288
54,322,450,39.0,2,0,-0.9686899640974445,0.32648859894912097,-1.2409944735832341,0.06864600350306742,0.05272626998180158,-1.3655491770147017,-0.6271347079492661,-0.3232332972895521,0.3243779515219671
55,329,444,27.0,2,0,-0.5237575491445513,-1.273176088873075,-0.1413050525807951,0.006462066487270976,-1.6882827048773494,-0.33698796243327295,-0.11585425103503327,-0.6976342644082759,0.2441718093531853
56,341,474,40.5,2,0,0.7261085491399297,1.1218694439966834,-0.7809340363157897,-0.03151136382367056,-0.9484203300870249,0.5094578261163004,1.5488568859130796,0.3358678932240772,-0.42299570487204685
57,304,441,36.0,2,0,2.546610937618625,-1.7856522966153638,-0.2669106627349136,1.1025369201549409,-0.8881109936264744,-0.8017104595598945,1.09468592432344,-0.4124633874649574,0.6768730613664735
58,314,449,33.5,2,0,2.456769552689052,-0.14494416068046753,-0.9905532483026342,-0.7474801969036722,-0.5843286524288561,1.1077768965437267,0.2889588315710614,1.551444815831988,0.41799132338668143
59,359,472,31.5,2,0,-0.7540478690686607,-0.12274504227657759,0.06286972402074036,-0.8158814818752294,-0.5724618687755205,0.023442856192661565,0.29433986638894505,0.2401787433473433,0.13233625423223216
60,344,462,37.0,2,0,-0.35259382769453834,-0.3555639652689338,0.26430501577631427,-1.0479303096557007,-0.5284369396279104,0.025203915808104826,0.14345070565293733,0.11045097403947843,0.07016332092008165
61,260,433,30.0,2,0,5.76834138750962,-0.8156469262651882,-0.013626982440374524,0.00645246084843476,-1.0249852930874495,0.3834214043826315,-0.07481985411538239,1.5366812378032764,0.6621291867531586
62,269,432,30.0,2,0,5.6767735349950526,-0.820886272931963,0.16834793887910238,-0.4080749784349488,-1.2404178857489336,0.46522339385543854,-0.16339831643203095,1.6343438665443888,0.3221339368066263
63,267,421,24.0,2,0,5.078617076823234,-0.45018282873804233,-0.20540320775021265,0.1159510900194427,-1.1887262724641707,0.41420034131707073,0.10224899132463827,1.665444826542359,0.6604297304407233
64,214,408,35.0,2,0,8.383738814062111,-2.17193541239499,-0.6780094865035791,2.5193728349828803,0.2585500403809625,-0.09365213986778653,-1.3794308245715698,1.3960946209617924,0.6250845503055519
65,275,435,36.5,2,0,2.1465422876733067,-0.6644042504556656,-0.5206688526900287,-1.2953407313853775,0.7155989866632301,-0.13744533757152427,-0.7557698372901263,-0.1341922252080362,-0.5537091207673038
66,299,444,31.0,2,0,2.6124765787278172,0.28330173686847926,-3.8372632775663185,4.014753203371855,-0.02844577303512108,0.473781160491875,-0.9118959752984233,3.471647891901475,0.17002398778672903
67,329,464,32.0,2,0,2.4424672803744913,0.36592016070736777,-0.4925202526610965,-0.3972781737402737,-1.0233376028022667,0.49441778985947127,1.2868231822704732,0.6481800258752674,-0.7955802164975827
68,188,405,22.5,2,0,6.715219063811475,-3.915836576018668,-0.1360535140123354,1.6745090119119355,1.2206493732887131,-0.04905402907907319,-1.1718166431385977,-0.415596959106398,-0.19356069857908287
69,183,402,29.0,2,0,6.654478175108991,-3.876426269234438,-0.20755902093228498,1.8095439029720066,1.2615114316679288,-0.069426732913772,-1.1564553082097757,-0.43611436780582064,-0.12638956735555856
70,187,401,30.0,2,0,6.604219669977308,-3.8497633459199454,-0.19384183496993398,1.7604423914954053,1.241093023166134,-0.061426513984770614,-1.124559242916218,-0.4320085803073606,-0.12411087382824643
71,205,402,32.5,2,0,7.025307370537778,-3.311762388423128,1.2012620203019393,2.1235652783850103,1.4927331410557954,-0.06856879646354835,-1.6280204524380744,0.9835259651917138,0.3169378224783683
72,249,419,34.0,2,0,6.472645314162267,-3.034346769012803,1.3468777050952399,1.513909761644919,1.0897955881143613,0.08179895582873337,-1.4099987380773653,1.1071790782145834,0.23371586602594555
73,211,400,26.5,2,0,6.149945605395275,-2.91136006059251,1.175434358494946,1.8997372213136412,1.2508044187767466,0.038769466168015854,-1.4237818330853935,1.0069853819484906,0.3588880427641281
74,176,400,31.0,2,0,7.378844346340711,-3.743200192094902,-0.7217460791930843,1.9209222250756295,0.360660852487555,0.12229372167343078,-0.5572731419144866,-0.5658033441251482,-0.5401870848691337
75,348,475,34.5,2,0,2.5530973309274825,0.5370342841987844,-0.11932185716493299,-0.866985460162988,-1.3084029964585124,0.28114959865733513,0.2597960409406759,0.5454852293661865,0.3510444122712184
76,319,447,32.5,2,0,0.2606177194323118,-1.5903729598850993,0.19215352269041605,-0.5772361314418475,-1.6480022032592965,-0.2730343185173553,0.2961190441981611,-0.6891881542096622,0.6662293267368345
77,342,458,28.0,2,0,0.7684690647684753,-2.445192037969153,0.7243199125553046,-0.2736261947696459,-0.6855432280322754,-1.4152968747995502,-0.7967191075597008,0.49456777980829525,0.30009072370212764
78,345,462,34.0,2,0,-1.0266097481387604,-1.7130141634492413,1.0272086694459501,-1.1986376406288617,-1.0303104565719554,-1.2028554414894634,-0.40125621609700435,0.2326820600499765,0.3216503422247894
79,291,430,38.0,2,0,-0.9993728961811308,-1.643733183312856,0.5622672536168164,-0.3613755420935888,-0.9190962166155797,-1.2888345406871298,-0.41297258525721103,0.4463887155510906,0.47261496720250673
80,331,444,33.0,2,0,-1.132654682657921,-1.8494985768920411,0.13835534113034056,-0.06880430409967503,-0.3442230506199573,-0.02975012243338146,-0.09813989997729003,0.06487143036546926,0.11290384267651765
81,323,443,32.5,2,0,0.5537079060672571,-2.677221784552637,0.599691236945412,-0.5156917157530161,-0.16749439765897203,-0.09269574376825793,-0.4561673559934282,-0.06007875646947193,-0.10233461527622342
82,294,436,30.5,2,0,0.7848761803866952,-2.805324157745951,0.6226697375437001,-0.481068360135977,-0.12903743181785723,-0.09723635699006236,-0.5535020373850454,-0.0535011767646746,-0.1410650873240916
83,253,431,35.0,2,0,2.3679415044962537,-1.2842009128999488,0.09021819901955036,-0.37288130884812165,-0.7548960311649751,0.5222298457524401,0.32802545360667895,0.4586574969113783,-0.6186178869294037
84,300,445,30.0,2,0,1.9931146953503724,-1.0820951594307275,0.15159857411621477,-0.6766930382454691,-0.9235900897036695,0.5831469883122791,0.5432651910815236,0.5070370778950525,-0.5983672506763565
85,261,425,38.0,2,0,2.2798543044366446,-0.678571942089211,-0.25103636622728837,-1.1453969749592248,0.3313524946162022,1.4761077510431009,-0.497099855309486,0.8968984211326564,-0.2614078328658669
86,281,431,37.5,2,0,2.2290466458124643,-0.6117257375605049,-0.4444914148609274,-0.8177892693651779,0.3674956464719661,1.4362088628125558,-0.47668172319326024,0.9803441473522974,-0.20322391025332365
87,202,406,34.0,2,0,7.6173088217362865,-3.939947165370936,-1.1172783746968984,2.962614087675177,0.7229569510461916,0.026280731126926637,-0.916087836798208,-0.6231736725757222,-0.40466167161088407
88,194,409,32.5,2,0,7.7662392898034645,-3.9648436432487135,-0.9616165823363918,2.549416422216048,0.5455838936265451,0.07349540933826026,-0.8037304891365878,-0.5402665391733483,-0.45763363896810205
89,311,443,38.0,2,0,-1.182373417736042,-0.6878027136244665,-0.6032302055813226,0.842704608250252,-0.12258569513785805,-0.24626042877727145,3.183350092033601,-1.901040496894928,5.848194491193235
90,312,448,41.0,2,0,-1.182373417736042,-0.6878027136244665,-0.6032302055813226,0.842704608250252,-0.12258569513785805,-0.24626042877727145,3.183350092033601,-1.901040496894928,5.848194491193235
91,285,438,35.0,2,0,5.417457753857142,-0.7533993720994846,0.38206664192672524,-1.0658974183970276,-0.7851622758366074,-0.002537581282998691,-0.25369412548434356,0.41515114220930616,-0.02112865836138869
92,299,447,40.5,2,0,-0.7857898481274511,-1.2635619546414398,0.701350330938809,1.328384501781388,-1.1353260502986378,0.32460052262049705,-0.07574608965435475,-0.6064423279977472,-0.08238246287280458
93,319,452,34.0,2,0,-1.002151867921715,-1.1180071094681416,0.8337836219348557,0.8737525037170899,-1.3500600924938133,0.3957424918547631,0.16653307254489252,-0.49554760940282316,-0.11738395222063204
94,281,439,34.0,2,0,2.1546709423651818,-1.8598110204763059,-0.15633566043895736,1.0459438426569638,-1.1609552918575528,0.16402565854875095,0.3327080356765505,0.21097463625932594,-0.49679473638922855
95,296,445,32.5,2,0,1.5416935094410753,-1.6402054445732521,0.30234808203568303,0.015497530754081015,-1.4390197174277086,0.30554350096759364,0.5254818762193401,-0.029916337517369496,-0.5909023839857256
96,320,480,35.5,2,0,5.205202379081573,0.917179712036824,-0.944740286748403,-0.9269165356490832,-2.9530270717582483,0.7254540112220785,-0.8383032647774917,0.10751919640195837,1.574772764172457
97,272,442,42.5,2,0,-1.057825334007829,-0.5452635851827787,-0.37333745638976695,1.016377533093298,-1.3777091257536982,0.36563447379581715,0.7121491426063891,-0.18823426491384448,-0.2573466775898523
98,291,463,31.0,2,0,3.124480527050046,-1.408137804186559,1.1257506226130478,-0.4051118016218106,-0.09142994092354857,-1.8060983568924005,-0.6474096143803589,-0.5883317645096423,-0.5624050981062517
99,332,448,27.0,2,0,-1.1605574712653322,-0.2679598856992464,-1.2321220779185527,1.177997255195511,-0.3897684459382852,-0.2921040489914046,-0.7832365491943801,-0.6707783287848712,0.7325389622544397
100,335,456,35.5,2,0,-0.3207791384976527,-0.43152208005076526,-0.6351132400027535,-0.8098636970538335,-1.2965131915738248,0.6891200490563362,-0.6651045734202045,0.8338418820802291,0.8655934638890687
101,305,443,32.0,2,0,1.189879666649245,-1.5039454665738712,0.6499493612772632,-0.0736939628272333,-0.8739948243761593,-0.741396863618738,-0.1441346010502379,-0.05467147692629062,-0.2161827799707238
102,296,441,33.5,2,0,1.3139323424625582,-1.5906820684816976,1.1486250625376515,-1.0980859527527602,-1.1351643387175898,-0.6191777797652978,-0.03456000297989001,-0.11920055462654502,-0.3821399265030334
103,273,460,32.5,2,0,1.6027142028079024,-1.6190399800726516,0.7653729997656045,-0.24979674837283766,-0.799758090735893,-0.8161023877076772,-0.040190562240632804,-0.16593072417132107,-0.11387717989384724
104,329,443,34.0,2,0,-1.5656732599700107,-0.2584072327699877,0.620578555360964,-1.5238498590545257,1.1055246651514499,-1.3636332283566974,-1.0358569250122924,0.9101707447120544,0.5433188846505812
105,290,422,33.5,2,0,1.5333948461153493,-0.8913087003114503,-0.20622949526900708,0.4209050300617571,-1.0873834703532215,0.7019806642170766,0.6954056560519049,0.31376689175184697,-0.49306755533441626
106,351,465,29.5,2,0,-0.2597666854520557,0.0668692408920771,0.7375246195976499,-0.4275897354802448,-0.6231728372371932,-1.480812761232999,-0.0971834173712119,-0.6451055857737543,-0.1579493903055646
107,300,439,42.0,2,0,-1.2717393648521393,-0.1741590423946133,-0.5498862506153788,-0.4890682242058475,-0.48853949814159936,-0.4830527271240675,1.1110243859238473,0.19145723962560565,0.014398728861259591
108,304,435,38.0,2,0,-0.09706411602365195,-0.9394342138464808,-0.334815915768423,-0.11261294388686384,0.16886905104861163,1.3309087923104101,-0.48083938661530873,1.400031093134553,0.7272139437428228
109,299,442,33.5,2,0,0.40432811136401975,-1.2171488447238985,0.1329170697524149,-0.9009090562356873,0.023241027403549212,1.3518522925560394,-0.6919093548244049,1.2793115900714538,0.2841989845836884
110,322,433,34.0,2,0,0.09644439414485417,-1.0908326804351705,0.2093474653641444,-1.1502109586625915,-0.09991941612041094,1.4208939945937962,-0.596033525224519,1.260545161215895,0.31284933995171166
111,321,458,35.0,2,0,3.5763746673522445,0.1655982579605614,-0.40813287714844754,-0.41572336959445133,0.13774100026820324,-0.26095837285422363,1.93293076300879,-0.6201655527707581,-1.5643559667901799
112,266,435,31.0,2,0,5.12308732560133,-0.6320185549573002,-0.2901101193407286,-0.025099182058215826,0.5962788504745987,-0.4511898267157154,1.305040228142242,-0.7575569362345238,-1.8823608436811206
113,333,451,36.0,2,0,-0.30318600813419005,-0.8112497045150178,0.4669076963419107,-0.4491647078806705,-0.10747424300806435,0.603185295752763,0.16041728268565036,-0.30242295170527533,-0.22629180168192722
114,320,439,42.0,2,0,-0.6682926508075545,-0.6705792246754398,0.1558259518493358,0.21510636778404787,0.09833984676332694,0.5398773298527614,0.08999842643168371,-0.3515934043066061,-0.10034647355669825
115,301,442,34.0,2,0,1.312778295806682,-1.4557369345102082,0.3864531998621467,-0.00047428130678812616,0.16032022163089385,0.40941665529639737,-0.10446711364078448,-0.16686885604416188,-0.29960036419457403
116,321,452,31.5,2,0,1.1306146115041038,-1.383640151446036,0.3747186041959739,-0.033964660328894294,0.09558447595153183,0.4391185750093538,-0.0923345722554178,-0.13641369348344323,-0.33744938224227117
117,323,456,31.5,2,0,-0.12902935469608473,-0.7921720043581036,0.5786228220865026,-0.8336395465588391,-0.3101848545513892,0.6158335331107736,0.3154600436912669,-0.16936274298907225,-0.31074998299942325
118,323,446,38.0,2,0,-0.3061789469530295,-0.7299335917363159,0.5618182803174753,-0.8202066455614705,-0.3115119650263839,0.6383289862200795,0.3548873860331746,-0.1712648578043236,-0.2742229315856457
119,306,438,33.0,2,0,1.3113341723174734,-1.9646451175040556,0.9332507699964818,0.03575878758859516,-0.3954790258656734,-1.0390366540909663,-0.015889417936916977,-0.7077741717049999,-0.34786802602952105
120,346,458,32.5,2,0,-0.5432612936770481,-0.032728623506035746,0.7332356933976585,0.08339946108170186,-0.5050786055073888,-0.11567696150112422,0.26944354128502657,-0.9842464693428233,0.0035697819088099485
121,332,449,37.0,2,0,-0.712350284194927,-1.2965768530977164,0.9469576037360127,0.7802989581182337,-1.2231580149249788,0.43576369786525876,0.25846271993839104,-0.5681713370276252,0.16014449855591475
122,303,432,37.0,2,0,0.9595592225026918,-1.2467969222668922,-0.07112561212843263,0.38520099775072664,-1.5696248634119128,-0.540997674421986,0.72690363493697,-0.19324627052734006,-0.3740633042981699
123,339,450,34.0,2,0,-2.2397916261003163,0.07616942174088508,-0.41713095566886177,0.9350664446517336,-0.9126169847410001,-1.121427850752057,0.17685761410416115,0.2029272078255685,-0.2664451336334612
124,305,430,40.0,2,0,-3.2110279560443233,0.3533401454351891,0.48317335927189287,-0.8915649865404647,-1.3310311640178671,-0.9207914321529774,0.23206498341390738,-0.3446318731499506,-0.7255679920823133
125,323,430,34.0,2,0,-0.0914684092563342,-0.6143141739007444,-0.5599308286842692,-0.938180303936395,0.09687837209496224,0.4711159514553318,1.4617491648791767,-0.9882171150165733,-1.310647819503438
126,341,469,33.0,2,0,3.5695939247265747,3.7959353767860278,-0.7443160519633844,0.055615240285002754,-0.917629618111419,0.5595957523331037,-0.1397660082247265,-1.2927683804147443,-0.9129411970412322
127,282,438,36.0,2,0,3.2044413774036733,0.9524434555181618,-0.37040939757369606,-0.49535940848949467,0.7401189355724811,-1.4971506402476078,1.4063269845525086,0.7649491950100983,-1.3911964665006489
128,282,428,38.5,2,0,3.648234629936239,2.0627334535978923,0.3754512691205064,0.6026694671869475,-0.7082782270570996,-1.1819804896832937,1.4153224381093148,0.12047825746193334,-1.071156980802716
129,308,437,39.0,2,0,2.354340309454777,2.593275622049176,0.22138228359194975,0.6220339333151861,-0.9338308225531979,-1.0373155253752553,1.5661830310620046,0.2855461000183351,-1.1578819589377067
130,339,443,25.5,2,0,0.09784577910181483,-0.5406235055864612,0.1573295548459438,-0.44861694021612253,-0.6803562784782318,-0.2743609984319959,-1.006439680160682,0.38156259810659254,0.407592827703409
131,278,435,36.5,2,0,2.4302382154260176,-1.557326228307154,0.20596580228255257,0.025168887518764657,-0.1960878529833826,-0.5293262584369838,-1.4314114309677661,0.40952727452327053,0.32442886278087013
132,295,449,34.0,2,0,1.7154942061819203,-1.2493534274410483,0.34509069205936516,-0.458823504179348,-0.4418809569231425,-0.411204758907421,-1.2443099937511526,0.3702407807315604,0.3133411550439702
133,323,492,25.0,2,0,1.926039689753784,-1.2750745003063726,0.06080613875745111,-0.6658659638213733,-0.855613776498466,0.7387661324328347,0.31793081534459755,1.0639134434408748,-0.39203664702605767
134,317,461,34.0,2,0,2.354917217882521,-1.492069674318789,-0.07406413214317507,-0.2518693391212506,-0.6973846691083229,0.6941892020452622,0.14281687125496856,1.131152559189922,-0.36523641575923016
135,299,435,36.0,2,0,1.6409771752287825,-1.3065300588347704,-0.7087239558441201,-1.2186935771892111,0.057964508119695474,1.1283568666190504,-0.3252927685674804,1.6383361425068108,-0.07480279166884206
136,261,430,36.0,2,0,2.600291960569866,-1.7691563753624955,-0.6916950313620158,-0.9159023590074484,0.34917400034053875,1.0152620285501985,-0.5982616466257813,1.6043887165598225,-0.12885102446458835
137,272,432,32.0,2,0,2.3924486420083784,-1.6469038000210565,-0.713315994757632,-1.0037501397367934,0.2397198200541183,1.0500415877735108,-0.47642379318686073,1.7000166249820354,-0.1309964957660838
138,292,438,37.5,2,0,1.9080633352859155,-1.397746853524176,-0.7964048042874365,-1.0326586854879782,0.08755107987457059,1.0983355107907828,-0.36254515219232625,1.7607456707141136,-0.09699208113220885
139,275,429,37.0,2,0,2.4867993780701902,-1.558311193867417,0.4838148459587354,-0.4578875772704538,0.179264965818636,-0.6074022506879387,-0.766018106000208,0.9279397397665677,-0.048476969991598846
140,323,445,34.5,2,0,-0.7784896034145838,-1.204194160871487,1.7540134937232048,1.0162838916998047,-2.11906493120426,-1.5058525911927338,0.09201529900688835,-0.6123473116265902,-0.019878891052099612
