,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,299.0,456.0,35.5,0.19748953701024247,-0.9203103503695473,1.1302450658910033,-0.9450987641713499,-1.016778581435967,0.6799364125822048,1.1617364773735934,-1.1323754627294431,-1.2384693861599616,-0.1706624206600362,0.1664878895715621,-0.27476598947062303,-0.03908332567592385,1.2413215416506633,0.10758594315058742,0.6998808290337981,-0.37210084600687915,0.43121472908760317,-0.7247786503354551,-0.24947473342668403,0.19005545202444368,-1.131271958106289,0.059173241732101374,-1.4967580364223754,1.1421027093377056
1,301.0,444.0,40.0,-0.1394309221694478,-0.16379234156041467,-0.4769867599503086,0.8549140875541805,-0.6421807566763691,-1.3704612687892483,-0.19145876284581437,0.5817457251740272,-0.4935442922285067,-1.443508443094573,0.7619856276318898,0.8101604139274307,-0.889720413916621,-0.3131202408077031,0.10758594315058742,-0.5781248797509282,0.950130251448537,-1.3754315527231618,1.9734854372775168,0.4668538330270426,0.08838907165920819,-0.23626147127135705,-1.2794605556041463,-1.4967580364223754,1.1421027093377056
2,314.0,453.0,34.0,-0.187562416337975,0.5440030104585737,0.5943224830829631,0.04964518020328504,-1.2803844581186472,0.09410850361893248,0.5262833071354256,-0.6867948886855709,-0.9887229421842293,2.6932411298176713,0.2855874371836278,-0.7397344480697878,-0.03908332567592385,1.2413215416506633,0.10758594315058742,-0.5781248797509282,1.611245800176246,0.43121472908760317,0.17464271220220218,-0.8314916936703369,-1.9110497421904782,-1.2220701234373692,-3.591646205548576,-1.4967580364223754,1.1421027093377056
3,270.0,439.0,36.0,-0.8614033346973555,0.018588414262152558,2.2026261540898915,-1.6082613937544397,-1.4607463737436388,0.6311174201685988,2.5240749286755646,-1.7992307436114297,-1.485339671471866,-0.4888739262686706,0.7619856276318898,-0.5847449618700659,-0.889720413916621,-1.0903411320368863,-1.6915914112321109,-0.5781248797509282,-1.0332163947345876,0.43121472908760317,-0.7247786503354551,-0.9210327644770527,0.8678313211260306,-1.5333781188582152,0.34312586540948997,-1.4967580364223754,1.1421027093377056
4,313.0,455.0,38.5,-0.23569391050650218,0.1818751559372308,-0.4775226825331169,-0.09246109756451938,0.6758486267370313,-0.686995374998764,-0.5480439950657935,0.5832613053578491,0.6530842950842608,0.14754908494859825,-1.3222564555792575,0.5001814415279867,-0.889720413916621,-0.3131202408077031,-1.6915914112321109,-0.5781248797509282,-0.37210084600687915,-1.3754315527231618,1.748630096643102,0.10868954980017909,-1.0807743025410324,0.814403013273998,0.5865138285615332,0.6681106602843099,1.1421027093377056
5,337.0,459.0,37.0,0.5825414903584599,0.4366814826640666,-0.4769867599503086,-0.11614547719248756,0.7590925877947197,-1.0775473143076122,-0.5480439950657935,0.5817457251740272,0.6535636548615652,0.14754908494859825,-1.3222564555792575,0.5001814415279867,-0.889720413916621,-0.3131202408077031,-1.6915914112321109,-0.5781248797509282,-0.37210084600687915,-1.3754315527231618,1.748630096643102,0.10868954980017909,-1.0807743025410324,0.9959993439361582,0.5865138285615332,0.6681106602843099,1.1421027093377056
6,334.0,455.0,36.5,0.48627850202140555,0.5808742101916559,-0.4775226825331169,-0.16351423644842258,0.7313446007754902,-0.73581436741237,-0.5571872061483569,0.5832613053578491,0.7029377119239464,0.7839720961658663,-1.2627066817732246,-0.5847449618700659,-0.889720413916621,0.4641006504214801,-1.6915914112321109,-1.856130588535654,0.2890147027208292,2.237861010898368,0.6243533934710305,-0.025622056409894622,-0.21661006943650957,0.8792588456533409,1.6006303416950536,0.6681106602843099,1.1421027093377056
7,293.0,439.0,33.5,-0.6207458638547196,-0.947963750169359,0.5943224830829631,-0.5424643104959028,-1.3220064386474915,0.3870224581005687,0.727433950951824,-0.6867948886855709,-1.12534047871606,0.7839720961658663,-1.2627066817732246,-0.5847449618700659,-0.889720413916621,0.4641006504214801,-1.6915914112321109,-1.856130588535654,0.2890147027208292,2.237861010898368,0.6243533934710305,-0.025622056409894622,-0.21661006943650957,-1.3388106217201865,1.6006303416950536,0.6681106602843099,1.1421027093377056
8,291.0,431.0,35.0,-0.5244828755176653,-0.9104341361553289,0.5948584056657714,0.21543583759905763,-1.294258451628262,0.4846604429277807,0.727433950951824,-0.6883104688693928,-1.1248611189387552,0.7839720961658663,-1.2627066817732246,-0.5847449618700659,-0.889720413916621,0.4641006504214801,-1.6915914112321109,-1.856130588535654,0.2890147027208292,2.237861010898368,0.6243533934710305,-0.025622056409894622,-0.21661006943650957,-1.3388106217201865,1.6006303416950536,0.6681106602843099,1.1421027093377056
9,339.0,453.0,35.0,0.004963560336133743,-0.7168603375566475,-0.4775226825331169,0.8549140875541805,-0.10109500980139424,0.3870224581005687,-0.3651797734145221,0.5832613053578491,-0.07746000552805418,0.4657605905572318,-0.7863084913249626,-0.5847449618700659,-0.889720413916621,-0.3131202408077031,0.10758594315058742,-1.856130588535654,0.2890147027208292,2.237861010898368,-0.9496339909698696,-0.42855687504011575,-1.0299411123584132,-0.19734797184375133,-0.522253559131119,0.6681106602843099,1.1421027093377056
10,319.0,447.0,42.5,-0.04316793383239344,-0.5384300674197676,0.05839990027492313,-0.37667365310013023,-0.6421807566763691,-0.3940814205171278,-0.09088344093761519,-0.13209254140646376,-0.44752575360725827,0.4657605905572318,-0.7863084913249626,-0.5847449618700659,-0.889720413916621,-0.3131202408077031,0.10758594315058742,-1.856130588535654,0.2890147027208292,2.237861010898368,-0.9496339909698696,-0.42855687504011575,-1.0299411123584132,-0.4956848007887287,-0.522253559131119,0.6681106602843099,1.1421027093377056
11,260.0,436.0,36.0,-0.187562416337975,-0.01235705694239856,1.1307809884738116,-0.5898330697518371,-1.0861485489840408,1.2169453291318713,0.9514426224746313,-1.1323754627294431,-1.1373244731486767,0.4657605905572318,-0.7863084913249626,-0.5847449618700659,-0.889720413916621,-0.3131202408077031,0.10758594315058742,-1.856130588535654,0.2890147027208292,2.237861010898368,-0.9496339909698696,-0.42855687504011575,-1.0299411123584132,-1.3388106217201865,-0.522253559131119,0.6681106602843099,1.1421027093377056
12,324.0,466.0,28.0,-0.5244828755176653,-0.7866522513371245,1.1307809884738116,0.23912021722702514,-1.183266503551344,0.24056548085975057,0.709147528786697,-1.1323754627294431,-0.9915991008480572,-1.1252969374859385,0.22603766337759493,1.4301183587263173,-0.889720413916621,-1.0903411320368863,0.10758594315058742,-0.5781248797509282,0.950130251448537,2.237861010898368,-1.6242000128731122,1.183182399480769,0.5458877833027806,-1.170185457533895,0.11325945576588775,0.6681106602843099,1.1421027093377056
13,336.0,450.0,42.0,2.3152752804254386,-0.34024736885445084,-0.4769867599503086,-3.029324171432489,1.4250442762562272,0.6799364125822048,-0.808625510918855,-2.535802712949261,3.3782446290613017,0.4657605905572318,-0.7267587175189297,0.19020246912854283,-0.03908332567592385,-0.3131202408077031,-1.6915914112321109,-1.856130588535654,-1.0332163947345876,0.43121472908760317,1.0740640747398595,-0.42855687504011575,-1.7924389650977006,1.151653341646581,-1.44171919770551,0.6681106602843099,1.1421027093377056
14,306.0,438.0,37.0,-0.7651403463603011,-0.6602367093951284,-0.4769867599503086,1.8496580319288134,-1.1693925100417293,-1.1263663067212182,-0.20288777669901883,0.5817457251740272,-0.4714937424724918,-0.4888739262686706,0.22603766337759493,0.19020246912854283,-0.03908332567592385,0.4641006504214801,-1.6915914112321109,-1.856130588535654,-0.37210084600687915,0.43121472908760317,-1.1744893316042837,0.4220832976236846,0.17311105529690585,-0.794021629733706,-0.021956079318578188,0.6681106602843099,1.1421027093377056
15,286.0,446.0,36.5,0.6788044786955143,1.6652825309128407,-0.4769867599503086,-1.0161519030552524,1.0365724579870146,-0.638176382585158,-0.534329178441948,0.5817457251740272,0.5816596882658648,3.0114526354263056,0.7024358538258569,-0.429755475670345,-0.889720413916621,0.4641006504214801,-1.6915914112321109,0.6998808290337981,0.950130251448537,0.43121472908760317,-1.1744893316042837,-0.8314916936703369,0.6136653702129377,1.1386821751707126,-0.04899918633547363,0.6681106602843099,1.1421027093377056
16,325.0,454.0,35.5,0.8231989612010958,-0.3251038403926492,0.05893582285773144,-0.1871986160763901,1.383422295727383,-0.34526242810352176,-0.6257612892675837,-0.20787155059759832,1.6204323256850819,0.4657605905572318,0.1664878895715621,0.8101604139274307,-0.03908332567592385,0.4641006504214801,-1.6915914112321109,-0.5781248797509282,0.2890147027208292,-1.3754315527231618,0.3994980528366167,1.0936413286740532,-0.3860540367119049,1.3851343382122157,-0.7656415222831623,0.6681106602843099,1.1421027093377056
17,322.0,451.0,37.0,0.8231989612010958,-0.3251038403926492,0.05893582285773144,-0.1871986160763901,1.383422295727383,-0.34526242810352176,-0.6257612892675837,-0.20787155059759832,1.6204323256850819,0.4657605905572318,0.1664878895715621,0.8101604139274307,-0.03908332567592385,0.4641006504214801,-1.6915914112321109,-0.5781248797509282,0.2890147027208292,-1.3754315527231618,0.3994980528366167,1.0936413286740532,-0.3860540367119049,1.3851343382122157,-0.7656415222831623,0.6681106602843099,1.1421027093377056
18,271.0,452.0,33.5,0.004963560336133743,-0.6905237663187316,2.2026261540898915,-1.347733217846797,-1.5856123153301716,0.3870224581005687,2.5240749286755646,-1.7992307436114297,-1.485339671471866,0.14754908494859825,0.7619856276318898,-2.7545977686661716,0.8115537625647734,0.4641006504214801,0.10758594315058742,-1.856130588535654,-0.37210084600687915,0.43121472908760317,-0.4999233097010413,0.4220832976236846,0.4611657996650773,-1.5852627847616896,-0.4005595775550941,0.6681106602843099,1.1421027093377056
19,350.0,468.0,33.5,-0.28382540467502937,1.1484273203687423,-0.4775226825331169,0.8785984671821467,-0.4618188410513775,-1.4680992536164603,-0.20288777669901883,0.5832613053578491,-0.4714937424724918,0.14754908494859825,0.7619856276318898,-2.7545977686661716,0.8115537625647734,0.4641006504214801,0.10758594315058742,-1.856130588535654,-0.37210084600687915,0.43121472908760317,-0.4999233097010413,0.4220832976236846,0.4611657996650773,-0.04169397413332834,-0.4005595775550941,0.6681106602843099,1.1421027093377056
