,实验屈服值,实验抗拉值,实验伸长率,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
10,319,447,42.5,0.033379926870500835,-0.23739062303720618,0.21949731054969895,0.05241364773399629,-0.36508790417936765,-0.6343938767472566,-0.35170353153480804,-0.09891669690005528,-0.13167304615078515,-0.44303137440069196,-0.00706652461367446,0.46507853376349323,-0.7768612800092162,-0.5842526353485386,-0.6095484977692417,-0.39975780087540363,-0.26712120227771863,0.01912770093240393,-1.597840603644234,0.23075200151092715,1.9207663590079946,-0.9186291107884023,-0.41873789121679617,-0.968255852228185,-0.9115862464561207,-0.46253670267540076,-0.04029769056523213,-0.6616360311849996,0.664169778992618,1.1552467285324861,-0.567614741860048,-0.6256059548451002,-0.22131333406899525
11,260,436,36.0,-0.10239984160867893,-0.07966619372689869,0.21949731054969895,1.1023836139021128,-0.5684999897807197,-1.0778086558682705,0.922406453563273,0.9074558081285559,-1.1299525291450814,-1.1342298825774528,-0.00706652461367446,0.46507853376349323,-0.7768612800092162,-0.5842526353485386,-0.6095484977692417,-0.39975780087540363,-0.26712120227771863,0.01912770093240393,-1.597840603644234,0.23075200151092715,1.9207663590079946,-0.9186291107884023,-0.41873789121679617,-0.968255852228185,-0.9115862464561207,-1.28234313431387,-0.04029769056523213,-0.6616360311849996,0.664169778992618,1.1552467285324861,-0.567614741860048,-0.6256059548451002,-0.22131333406899525
12,324,466,28.0,-0.4192193013934317,-0.31181128617861537,0.21949731054969895,1.1023836139021128,0.22254700978009317,-1.1748056388009922,0.15021858380686026,0.6735183398543614,-1.1299525291450814,-0.988208793984169,-0.00706652461367446,-1.0988754495825046,0.19288355780800265,1.4207853836023348,-0.6095484977692417,-0.39975780087540363,-0.7938486880989997,0.01912770093240393,-0.5186158069646861,0.8109714655628624,1.9207663590079946,-1.5686104914104806,1.055051696015639,0.4865748838361161,0.17780582663551964,-1.1183818479861762,-0.04029769056523213,-0.6616360311849996,0.664169778992618,1.1552467285324861,-0.567614741860048,-0.6256059548451002,-0.22131333406899525
13,336,450,42.0,2.2511161453637705,-0.1779725338977787,-4.745630799771399,-0.4717842514174018,-3.9134987307807276,1.4302561885349645,0.497703125197246,-0.7919012727311603,-2.530568894679504,3.3905025337012735,-0.5518955723280944,0.46507853376349323,-0.719817466019968,0.18691583347872048,-0.10189320014020004,-0.39975780087540363,-0.26712120227771863,-1.1375356260388205,-1.597840603644234,-0.929686926592944,0.3421804959352017,1.0313150310778323,-0.41873789121679617,-1.6722062083883293,-0.9217390109787087,1.1392389406797623,-0.04029769056523213,-0.6616360311849996,0.664169778992618,1.1552467285324861,-0.567614741860048,-0.6256059548451002,-0.22131333406899525
14,306,438,37.0,-0.645518915525398,-0.2739100465946616,0.21949731054969895,-0.4717842514174018,1.7594383232125295,-1.1609489269534605,-0.9308444338521176,-0.20705760204567356,0.580735493986054,-0.46704800081406095,-0.00706652461367446,-0.4732938562441057,0.19288355780800265,0.18691583347872048,-0.10189320014020004,-0.39975780087540363,0.25960628354356247,-1.1375356260388205,-1.597840603644234,-0.34946746254100847,0.3421804959352017,-1.1352895709957618,0.35909550204476676,0.14242134509336155,0.11079755398312892,-0.752622055409013,-0.04029769056523213,-0.6616360311849996,0.664169778992618,1.1552467285324861,-0.567614741860048,-0.6256059548451002,-0.22131333406899525
15,286,446,36.5,0.7122787692663997,0.42331483991848745,0.21949731054969895,-0.4717842514174018,-0.9753241609834237,1.0422682568040773,-0.5447504989739113,-0.527066402986789,0.580735493986054,0.5882425637893746,-0.5518955723280944,3.2801957037862897,0.6492340697219876,-0.4300189415830866,-0.6095484977692417,-0.39975780087540363,0.25960628354356247,-1.1375356260388205,0.5606089897148622,0.8109714655628624,0.3421804959352017,-1.1352895709957618,-0.7871852880249048,0.5491482331847873,0.6895053632537753,1.1266265340391703,-0.04029769056523213,-0.6616360311849996,0.664169778992618,1.1552467285324861,-0.567614741860048,-0.6256059548451002,-0.22131333406899525
16,325,454,35.5,0.8480585377455794,-0.17343228123928425,0.08157708526300181,0.05293837035576973,-0.18427716142261089,1.3886860529923695,-0.3130941380469874,-0.6153446929015793,-0.20730027971095888,1.6291231525447885,-0.5518955723280944,0.46507853376349323,0.13583974381875444,0.803850608540527,-0.10189320014020004,-0.39975780087540363,0.25960628354356247,-1.1375356260388205,-0.5186158069646861,0.23075200151092715,-1.2364053671375912,0.3813336504557537,0.9731744967249483,-0.3738089160907453,0.05495732474224956,1.3662622602104153,-0.04029769056523213,-0.6616360311849996,0.664169778992618,1.1552467285324861,-0.567614741860048,-0.6256059548451002,-0.22131333406899525
17,322,451,37.0,0.8480585377455794,-0.17343228123928425,0.08157708526300181,0.05293837035576973,-0.18427716142261089,1.3886860529923695,-0.3130941380469874,-0.6153446929015793,-0.20730027971095888,1.6291231525447885,-0.5518955723280944,0.46507853376349323,0.13583974381875444,0.803850608540527,-0.10189320014020004,-0.39975780087540363,0.25960628354356247,-1.1375356260388205,-0.5186158069646861,0.23075200151092715,-1.2364053671375912,0.3813336504557537,0.9731744967249483,-0.3738089160907453,0.05495732474224956,1.3662622602104153,-0.04029769056523213,-0.6616360311849996,0.664169778992618,1.1552467285324861,-0.567614741860048,-0.6256059548451002,-0.22131333406899525
18,271,452,33.5,0.0786398496968941,-0.2829905519116505,0.21949731054969895,2.151828857448456,-1.2917429608077484,-1.576650282379411,0.26604676427032214,2.425842394662952,-1.7954721844746122,-1.4829512980995714,-0.5518955723280944,0.15228773709429416,0.7062778837112359,-2.7435243480648634,0.4057620974888416,-0.39975780087540363,0.25960628354356247,0.01912770093240393,-1.597840603644234,-0.34946746254100847,0.3421804959352017,-0.4853081903736835,0.35909550204476676,0.40835816195275826,0.6021915493728859,-1.5219788604851148,-0.04029769056523213,-0.6616360311849996,0.664169778992618,1.1552467285324861,-0.567614741860048,-0.6256059548451002,-0.22131333406899525
19,350,468,33.5,-0.19291968726146544,0.2683540426611766,0.21949731054969895,-0.4723089740391752,0.832783266584148,-0.45425662272934464,-1.201110188266862,-0.20705760204567356,0.5822480386572573,-0.46704800081406095,-0.5518955723280944,0.15228773709429416,0.7062778837112359,-2.7435243480648634,0.4057620974888416,-0.39975780087540363,0.25960628354356247,0.01912770093240393,-1.597840603644234,-0.34946746254100847,0.3421804959352017,-0.4853081903736835,0.35909550204476676,0.40835816195275826,0.6021915493728859,-0.02110247025468656,-0.04029769056523213,-0.6616360311849996,0.664169778992618,1.1552467285324861,-0.567614741860048,-0.6256059548451002,-0.22131333406899525
20,313,453,31.0,0.0786398496968941,-0.20975430250723992,0.21949731054969895,-0.4717842514174018,0.8553846094287427,-0.2325492331688377,1.1154534210023763,-0.10774452589153428,0.580735493986054,-0.6495743615556657,0.5377625231007455,-0.7860846529133051,0.19288355780800265,0.03268213971326857,0.4057620974888416,-0.39975780087540363,-0.7938486880989997,-1.1375356260388205,0.5606089897148622,-0.929686926592944,-1.2364053671375912,-0.05198726995896473,1.1369288953063301,0.4865748838361161,0.2844098967643227,-0.5760483624407273,-0.04029769056523213,-0.6616360311849996,0.664169778992618,1.1552467285324861,-0.567614741860048,-0.6256059548451002,-0.22131333406899525
21,305,430,36.0,-1.188637989442117,-0.04275196559044374,0.21949731054969895,0.5776609921289413,-0.6589053611590984,-1.271802621733714,0.7679688796119905,0.2232990612889299,-0.6867769404824622,-0.7230652383805748,1.0825915708151637,-0.16050305957490577,-1.3472994199016977,-1.3554211041757975,-0.10189320014020004,-0.39975780087540363,-0.7938486880989997,-1.1375356260388205,-0.5186158069646861,-1.5099063906448795,-1.2364053671375912,-1.7852709516178398,-0.25498349263541437,-1.28112269283159,-1.3593233409970946,-1.4084672007197883,-0.04029769056523213,-0.6616360311849996,0.664169778992618,1.1552467285324861,-0.567614741860048,-0.6256059548451002,-0.22131333406899525
22,275,415,40.0,0.2596795410024671,0.08319069511040256,0.21949731054969895,-0.20994766315258948,0.1999456669354985,-0.34340292794909116,-0.004218990144422297,-0.37257939563590564,0.20108678151398068,0.11031169816333068,1.0825915708151637,-0.16050305957490577,-1.3472994199016977,-1.3554211041757975,-0.10189320014020004,-0.39975780087540363,-0.7938486880989997,-1.1375356260388205,-0.5186158069646861,-1.5099063906448795,-1.2364053671375912,-1.7852709516178398,-0.25498349263541437,-1.28112269283159,-1.3593233409970946,-0.3111878229882988,-0.04029769056523213,-0.6616360311849996,0.664169778992618,1.1552467285324861,-0.567614741860048,-0.6256059548451002,-0.22131333406899525
23,309,450,34.0,-0.9170784524837575,-0.19119848729426256,0.21949731054969895,0.5776609921289413,-0.8623174467604504,-1.271802621733714,-0.35170353153480804,0.2232990612889299,-0.6867769404824622,-0.7230652383805748,1.6274206185295836,0.7778693304326931,-1.3472994199016977,0.18691583347872048,0.4057620974888416,-0.39975780087540363,-0.26712120227771863,-1.1375356260388205,-0.5186158069646861,0.8109714655628624,0.3421804959352017,-0.7019686505810431,-0.05029049440868744,-0.34252221795139715,-1.2760706365802377,-1.042707408142625,-0.04029769056523213,-0.6616360311849996,0.664169778992618,1.1552467285324861,-0.567614741860048,-0.6256059548451002,-0.22131333406899525
24,321,456,35.5,-0.23817961008785868,-0.0036663122694914393,0.21949731054969895,0.05293837035576973,-1.0657295323618017,-1.2995160454287773,0.3818749447337841,0.2232990612889299,-0.13167304615078515,-0.888299628104554,1.6274206185295836,0.7778693304326931,-1.3472994199016977,0.18691583347872048,0.4057620974888416,-0.39975780087540363,-0.26712120227771863,-1.1375356260388205,-0.5186158069646861,0.8109714655628624,0.3421804959352017,-0.7019686505810431,-0.05029049440868744,-0.34252221795139715,-1.2760706365802377,-1.3075679475950537,-0.04029769056523213,-0.6616360311849996,0.664169778992618,1.1552467285324861,-0.567614741860048,-0.6256059548451002,-0.22131333406899525
25,311,445,33.0,-0.7812986840045777,0.4594394588969434,0.21949731054969895,0.05293837035576973,-1.0431281895172078,-1.0362385203256754,0.15021858380686026,0.2232990612889299,-0.13167304615078515,-0.888299628104554,1.0825915708151637,-0.7860846529133051,-1.3472994199016977,0.03268213971326857,0.4057620974888416,-0.39975780087540363,0.25960628354356247,-1.1375356260388205,-0.5186158069646861,-0.34946746254100847,0.3421804959352017,1.2479754912851913,-0.9509396866062866,-0.9995425503675331,-1.3532316798468773,-0.9922577815802578,-0.04029769056523213,-0.6616360311849996,0.664169778992618,1.1552467285324861,-0.567614741860048,-0.6256059548451002,-0.22131333406899525
26,285,429,36.0,-0.7812986840045777,0.5417562136183429,0.21949731054969895,1.1023836139021128,-0.410290589868557,-1.2856593335812456,0.8065782730998111,0.6735183398543614,-1.1299525291450814,-0.988208793984169,1.0825915708151637,-0.7860846529133051,-1.3472994199016977,0.03268213971326857,0.4057620974888416,-0.39975780087540363,0.25960628354356247,-1.1375356260388205,-0.5186158069646861,-0.34946746254100847,0.3421804959352017,1.2479754912851913,-0.9509396866062866,-0.9995425503675331,-1.3532316798468773,-1.4336920140009721,-0.04029769056523213,-0.6616360311849996,0.664169778992618,1.1552467285324861,-0.567614741860048,-0.6256059548451002,-0.22131333406899525
27,298,438,33.0,-0.10239984160867893,-0.14500635155131894,0.21949731054969895,1.1018588912803393,-0.16167581857801622,-1.050095232173207,0.22743737078250154,0.6735183398543614,-1.1299525291450814,-0.988208793984169,1.0825915708151637,-0.7860846529133051,-1.3472994199016977,-0.2757852478176347,-0.10189320014020004,-0.39975780087540363,0.25960628354356247,0.01912770093240393,-0.5186158069646861,0.23075200151092715,0.3421804959352017,-0.4853081903736835,0.3181569023994216,-0.8743958047401655,-1.3501858492717687,-1.0300950015020334,-0.04029769056523213,-0.6616360311849996,0.664169778992618,1.1552467285324861,-0.567614741860048,-0.6256059548451002,-0.22131333406899525
28,296,426,37.0,-0.4192193013934317,-0.03150003508895747,0.21949731054969895,1.1018588912803393,-0.16167581857801622,-1.6736472653121328,-0.15865656409570486,0.6735183398543614,-1.1299525291450814,-0.988208793984169,1.0825915708151637,-0.7860846529133051,-1.3472994199016977,-0.2757852478176347,-0.10189320014020004,-0.39975780087540363,0.25960628354356247,0.01912770093240393,-0.5186158069646861,0.23075200151092715,0.3421804959352017,-0.4853081903736835,0.3181569023994216,-0.8743958047401655,-1.3501858492717687,-1.4715292339227475,-0.04029769056523213,-0.6616360311849996,0.664169778992618,1.1552467285324861,-0.567614741860048,-0.6256059548451002,-0.22131333406899525
29,302,438,51.0,2.52267568232213,1.188051309440554,-4.745630799771399,-0.4717842514174018,-3.4162691881996454,2.012238086131295,0.8837970600754523,-0.7786595292439417,-2.530568894679504,3.1234376479846104,-2.1863827154713524,0.15228773709429416,1.904197977485447,1.112317996071431,0.4057620974888416,-0.39975780087540363,-0.26712120227771863,0.01912770093240393,-0.5186158069646861,-0.34946746254100847,0.3421804959352017,-0.7019686505810431,-0.5824922897981777,0.6742949788121524,1.7596071679141794,1.5428359531787008,-0.04029769056523213,-0.6616360311849996,0.664169778992618,1.1552467285324861,-0.567614741860048,-0.6256059548451002,-0.22131333406899525
30,300,444,34.0,0.6670188464400064,-0.028933805325460603,0.21949731054969895,1.3642202021669252,-0.8397161039158557,-1.3965130283614993,-0.23587535107134613,0.8898001501455979,-1.3190206130455162,-1.0698653237896238,-0.5518955723280944,1.090660127101893,-0.7768612800092162,0.18691583347872048,-0.10189320014020004,-0.39975780087540363,-0.26712120227771863,0.01912770093240393,-0.5186158069646861,-0.929686926592944,0.3421804959352017,-1.5686104914104806,-0.6643694890888686,-1.6878495809230158,-0.917677907606338,-1.1940562878297272,-0.04029769056523213,-0.6616360311849996,0.664169778992618,1.1552467285324861,-0.567614741860048,-0.6256059548451002,-0.22131333406899525
31,283,441,32.0,-0.23817961008785868,0.18840611541377414,0.21949731054969895,1.1023836139021128,-0.18427716142261089,-1.2856593335812456,0.497703125197246,0.8898001501455979,-1.1299525291450814,-1.1241428994838378,-0.5518955723280944,1.090660127101893,-0.7768612800092162,0.18691583347872048,-0.10189320014020004,-0.39975780087540363,-0.26712120227771863,0.01912770093240393,-0.5186158069646861,-0.929686926592944,0.3421804959352017,-1.5686104914104806,-0.6643694890888686,-1.6878495809230158,-0.917677907606338,-1.3327927608762373,-0.04029769056523213,-0.6616360311849996,0.664169778992618,1.1552467285324861,-0.567614741860048,-0.6256059548451002,-0.22131333406899525
32,277,452,36.5,-0.28343953291425195,0.1668892658583004,0.21949731054969895,1.1018588912803393,-0.16167581857801622,-1.3965130283614993,0.3046561577581428,1.110495874932574,-1.1299525291450814,-1.2355800460418702,0.5377625231007455,1.090660127101893,-0.7768612800092162,0.803850608540527,0.4057620974888416,-0.39975780087540363,-0.26712120227771863,-1.1375356260388205,-0.5186158069646861,-0.34946746254100847,-1.2364053671375912,0.3813336504557537,-0.3777992915714506,-0.7805357572521461,-0.7968599573992536,-1.370629980798013,-0.04029769056523213,-0.6616360311849996,0.664169778992618,1.1552467285324861,-0.567614741860048,-0.6256059548451002,-0.22131333406899525
33,328,477,30.5,0.033379926870500835,0.16373082922630425,0.21949731054969895,1.1023836139021128,-0.07127044719963754,-1.2856593335812456,0.922406453563273,1.110495874932574,-1.1299525291450814,-1.2350997135136028,0.5377625231007455,1.090660127101893,-0.7768612800092162,0.803850608540527,0.4057620974888416,-0.39975780087540363,-0.26712120227771863,-1.1375356260388205,-0.5186158069646861,-0.34946746254100847,-1.2364053671375912,0.3813336504557537,-0.3777992915714506,-0.7805357572521461,-0.7968599573992536,-1.4715292339227475,-0.04029769056523213,-0.6616360311849996,0.664169778992618,1.1552467285324861,-0.567614741860048,-0.6256059548451002,-0.22131333406899525
34,335,484,31.5,0.12389977252328735,0.18603728793977703,0.21949731054969895,1.1023836139021128,0.4033577525368505,-1.2995160454287773,-0.23587535107134613,1.110495874932574,-1.1299525291450814,-1.2350997135136028,0.5377625231007455,1.716241720440292,-0.8339050939984644,-0.7384863291139905,-0.10189320014020004,-0.39975780087540363,0.25960628354356247,0.01912770093240393,-0.5186158069646861,-0.929686926592944,-1.2364053671375912,-0.9186291107884023,-0.009351894763341915,-0.9213258284841752,-0.8567612961041646,-1.1057694413455843,-0.04029769056523213,-0.6616360311849996,0.664169778992618,1.1552467285324861,-0.567614741860048,-0.6256059548451002,-0.22131333406899525
35,262,435,38.0,0.2596795410024671,0.14300358882882955,0.21949731054969895,1.1023836139021128,-0.16167581857801622,-1.2995160454287773,1.3085003884414794,0.8898001501455979,-1.1299525291450814,-1.1241428994838378,0.5377625231007455,1.716241720440292,-0.8339050939984644,-0.7384863291139905,-0.10189320014020004,-0.39975780087540363,0.25960628354356247,0.01912770093240393,-0.5186158069646861,-0.929686926592944,-1.2364053671375912,-0.9186291107884023,-0.009351894763341915,-0.9213258284841752,-0.8567612961041646,-1.6102657069692576,-0.04029769056523213,-0.6616360311849996,0.664169778992618,1.1552467285324861,-0.567614741860048,-0.6256059548451002,-0.22131333406899525
36,279,417,37.0,-1.7770169861852294,0.15030747354032065,0.21949731054969895,1.1023836139021128,0.17734432409090384,-1.2856593335812456,0.3432655512459635,0.6735183398543614,-1.1299525291450814,-0.988208793984169,1.0825915708151637,0.15228773709429416,-1.3472994199016977,-0.12155155405218335,-0.10189320014020004,-0.39975780087540363,-0.26712120227771863,-1.1375356260388205,-0.5186158069646861,-0.929686926592944,0.3421804959352017,-0.2686477301663243,-0.9509396866062866,-1.0934025978555513,-1.3501858492717687,-1.28234313431387,-0.04029769056523213,-0.6616360311849996,0.664169778992618,1.1552467285324861,-0.567614741860048,-0.6256059548451002,-0.22131333406899525
37,276,423,35.5,-1.8222769090116226,0.12365816445785317,0.21949731054969895,1.1023836139021128,0.041736267023335806,-1.2856593335812456,0.15021858380686026,0.6735183398543614,-1.1299525291450814,-0.988208793984169,1.0825915708151637,0.15228773709429416,-1.3472994199016977,-0.12155155405218335,-0.10189320014020004,-0.39975780087540363,-0.26712120227771863,-1.1375356260388205,-0.5186158069646861,-0.929686926592944,0.3421804959352017,-0.2686477301663243,-0.9509396866062866,-1.0934025978555513,-1.3501858492717687,-1.2192811011109108,-0.04029769056523213,-0.6616360311849996,0.664169778992618,1.1552467285324861,-0.567614741860048,-0.6256059548451002,-0.22131333406899525
38,302,424,32.5,-1.0981181437893306,-0.1746166949762828,0.21949731054969895,-0.4723089740391752,-0.7719120753820717,-0.21869252132130598,1.2698909949536588,-0.20705760204567356,0.5822480386572573,-0.46704800081406095,1.0825915708151637,-0.4732938562441057,-1.4043432338909458,-0.5842526353485386,-0.10189320014020004,-0.39975780087540363,-0.7938486880989997,-1.1375356260388205,-0.5186158069646861,-0.929686926592944,0.3421804959352017,-1.5686104914104806,-0.8281238876702504,-1.171619319738909,-1.415163564146313,-0.6138855823625028,-0.04029769056523213,-0.6616360311849996,0.664169778992618,1.1552467285324861,-0.567614741860048,-0.6256059548451002,-0.22131333406899525
39,324,448,37.0,-0.9170784524837575,-0.11401419209985676,0.21949731054969895,-0.4723089740391752,0.968391323651716,-0.17712238577871095,0.8065782730998111,-0.2843011057211152,0.5822480386572573,-0.29268729305300173,0.5377625231007455,1.716241720440292,-0.8339050939984644,-0.7384863291139905,-0.10189320014020004,-0.39975780087540363,0.25960628354356247,0.01912770093240393,-0.5186158069646861,-0.929686926592944,-1.2364053671375912,-0.9186291107884023,-0.009351894763341915,-0.9213258284841752,-0.8567612961041646,-0.4246994827536253,-0.04029769056523213,-0.6616360311849996,0.664169778992618,1.1552467285324861,-0.567614741860048,-0.6256059548451002,-0.22131333406899525
40,306,446,37.5,1.300657766009512,0.15899317427831003,0.21949731054969895,-0.4717842514174018,0.968391323651716,1.6103934425528763,1.8490318972709683,-0.6219655646451887,0.580735493986054,1.2001862048020175,0.5377625231007455,1.716241720440292,-0.8339050939984644,-0.7384863291139905,-0.10189320014020004,-0.39975780087540363,0.25960628354356247,0.01912770093240393,-0.5186158069646861,-0.929686926592944,-1.2364053671375912,-0.9186291107884023,-0.009351894763341915,-0.9213258284841752,-0.8567612961041646,0.8617659945867419,-0.04029769056523213,-0.6616360311849996,0.664169778992618,1.1552467285324861,-0.567614741860048,-0.6256059548451002,-0.22131333406899525
41,311,446,32.5,-0.7812986840045777,0.12049972782585702,0.21949731054969895,0.05293837035576973,0.15474298124630914,-0.9946683847830803,-0.1972659575835255,0.013638122741302581,-0.13167304615078515,-0.6289200628401683,0.5377625231007455,-0.4732938562441057,0.07879592982950624,0.958084302305979,-0.6095484977692417,-0.39975780087540363,-0.26712120227771863,-1.1375356260388205,3.798283379753507,0.8109714655628624,0.3421804959352017,0.8146545708704728,2.897288680056183,0.7994416775094975,0.3605556611420391,-0.8409089018931558,-0.04029769056523213,-0.6616360311849996,0.664169778992618,1.1552467285324861,-0.567614741860048,-0.6256059548451002,-0.22131333406899525
