,实验屈服值,实验抗拉值,实验伸长率,0,1,2,3,4,5,6,7,8,9
30,300,444,34.0,1.7032150633935137,0.5246673821987539,-0.47806571440937556,-0.7143828053487536,-0.9037136527579495,-0.6747819934481758,0.7836723725702719,0.8733162388545717,0.5476782976461873,-0.23378982044153335
31,283,441,32.0,1.773110998075556,0.5470596805855649,-0.9236843655252569,-0.8521816405143322,-0.7141939912081645,-0.6080525385104882,0.6446936669256882,1.013458288455941,0.32558389920779823,-0.06315133170127041
32,277,452,36.5,1.8677117122648443,0.009149318004549633,-1.1249104264181544,-1.010779028436735,-1.0475164641989032,-0.9285498481832687,-0.1256813521571467,-0.49629209883865616,-0.4809479469852554,-0.0424323671978943
33,328,477,30.5,1.9255595716746936,0.009338528980363003,-1.0212983630323973,-0.87139429447648,-1.3224617455141972,-0.8020709025755872,0.06792392919059752,-0.6000448266060363,-0.5205493723920559,-0.0054929746972015615
34,335,484,31.5,1.7703769764824688,-0.06760360068721086,-0.6139925221217364,-1.3164992919651628,-0.490119941671944,-1.1500956159149387,0.7091792883380623,0.7573302571991266,-0.4917418259351621,0.06522584935242909
35,262,435,38.0,2.1475781677680574,0.05049751363264608,-0.5794305499294616,-0.9879469445481383,-1.276988011406774,-0.941350104600479,1.1990435336273066,0.5239909826398771,-0.5287637908792509,0.13953030677748002
36,279,417,37.0,1.972042381875616,-0.791774255228136,-1.745205167200698,-0.8981765792861353,-0.36153153101668645,-1.0858165072138992,-0.1506298685112304,0.21967138714774595,-0.4666778586195762,0.7024613057436465
37,276,423,35.5,1.9563909018951975,-0.793055543772735,-1.7335330953243067,-0.9115356336463497,-0.3339274295383756,-1.1220775219527475,-0.17258753489138268,0.2296063957636976,-0.43600604110493923,0.681489087034768
38,302,424,32.5,1.1256768739709506,-1.6444666132370933,-0.6138208758405885,-0.8106474398082708,-0.8447200071618051,-0.7464685151109349,0.6523597984040834,0.600780748443208,-0.16803084070035523,0.5647310521106834
39,324,448,37.0,0.7386065848735067,-0.6314429168655238,-0.2643081504382104,-1.4149218043171365,-0.011580890540983303,-1.3773796906230358,0.6906101133386471,0.8210158370391061,-0.7952599448631347,0.08540415172678356
40,306,446,37.5,0.14789863140720755,-1.0248092464834004,1.2447059366995217,-0.690107140787624,-1.0022061758873284,-0.8602258933674867,1.522204570945918,0.4088426867231919,-0.5259043063377306,0.1965421371990519
41,311,446,32.5,-0.12817392176450332,-0.42538145269207206,-2.0885457784387658,1.4198504963747183,0.7912436071318547,0.8750174297894606,-0.07252445919141669,0.0762576699917748,-0.9323087821532253,-2.3683913168629775
42,320,461,40.5,0.47151696588699554,2.594530999751042,-0.24095654614529943,3.0814515395430173,2.0510188022007605,-2.5751323744307526,-0.7278776705521823,-0.5539562519752431,1.5904268305834937,-0.19455657880345678
43,315,448,34.0,0.35327514832435153,-0.10028492902312908,-1.3463213629580935,-0.4328717036044819,0.6970748752937306,-0.27212260715029957,-0.8687197340695658,-0.2237019270380773,-0.5947875433048513,0.06150863658941097
44,283,452,29.0,1.963061064126844,1.2076859975514826,-1.2137401919602948,-0.8435855234675266,-1.8256200200501085,0.5954424433641121,0.40815841104197764,-0.04669262012180281,-0.23128546833378238,-0.5334538351688514
45,252,436,32.5,2.4231252791141067,1.3731989390702954,-1.4185746003162536,-0.5761165740329129,-2.5495963178920356,0.8670643955692938,0.8155438391353462,-0.22045061424371631,-0.36808651412983473,-0.3884008032633323
46,342,459,31.5,1.0117407916445749,0.6729313001306314,-0.29394282958488654,-0.9022512033137097,-1.226579316750383,0.16592695944784558,0.4249729111647334,0.07924390697672466,-0.12764793995415152,-0.3911359134614732
47,311,447,35.5,1.042981216142317,0.7239724472580193,-0.4844437528440961,-1.0409157344191173,-0.988156961630528,0.09250569613945779,0.2322921096828086,0.15801784780487685,-0.14659201961794938,-0.4280632961080957
48,200,397,32.5,5.152599140047912,1.9009636917492354,-3.7617879134627925,1.1492575885739995,-3.6063932656218465,1.1994495555862532,1.0178457753637606,-0.27051548789449115,-0.41758984502072505,1.582733407330412
49,220,407,29.0,5.72510583188679,2.0954070716589723,-3.636869709672534,1.6469179269218488,-4.781943485559905,1.5277593040479431,1.6661114654579758,-0.5906895040031063,-0.3717944189315957,1.649676558788245
50,327,449,33.0,0.9649609938362422,-0.024193631044291307,-1.1253200582622367,0.1474475018808954,0.0726454775179988,-0.3418218633137484,-0.358020765017295,0.38462196599120024,0.11404064016512903,0.9409702289226864
51,339,467,37.0,0.12413971433698094,-0.3682397827628255,-0.9812331645446557,-0.3127498811816609,1.2971499244311278,-0.6793557686542291,-0.9439064361874101,0.6040710124373241,-0.044788214106500995,0.7878923921058545
52,226,407,33.0,5.1925432753007446,2.58014715611491,-3.7715745872192272,2.9756716415473385,-2.8045384161023543,0.9190275430937203,0.9647008773536538,-0.5038403433966858,-0.1088231763774026,2.1043361760651664
53,206,406,33.0,5.476372411056221,2.6394843694170285,-3.6388728071367002,3.3508195540571384,-3.6308946127639032,1.2252585600485022,1.4911111869614524,-0.7730709749449542,-0.2198348230729669,2.197219394179875
54,322,450,39.0,-0.5117799496790255,-0.47926344049838293,0.7567196038454886,-0.5714756225864598,-0.9863496766539307,-0.2103202191494219,-0.2981891607642829,-1.0313581473568518,-0.04010934623546275,-0.778917671572898
55,329,444,27.0,0.41411462365586765,-1.3563065510659988,-0.32298693588632316,0.09091971736874463,-0.09313730175072951,-1.0804314872040135,-0.2956497129336884,-1.1449398329154372,-0.9068471216861397,0.8529223282425134
56,341,474,40.5,0.48216646696415083,1.0871302550967241,1.0725035039308997,-0.2677013955178781,0.6409651098503049,-1.1515451639257879,-0.24501766357448368,0.21251741980393482,0.8289403606540515,0.6214993007113057
57,304,441,36.0,2.547028153100622,0.2830853370999186,-0.8214606427426498,0.7298958564817953,-1.358313176912175,-0.4504858397942775,-0.3120263222080295,-1.0428290060739944,0.6545395737983792,1.6205295070923942
58,314,449,33.5,1.882851451974437,1.410852222288559,-0.45778917092897314,-0.9447602417067588,-0.4112266029529188,-1.4795089266499108,0.48771488367674976,0.7978827345955254,0.5637437608997647,-0.01572609903239881
59,359,472,31.5,-0.1943880866785483,-0.6539650762992005,-0.16853925717485727,-0.33380449786837396,0.6180252249633444,-0.6913839798413022,-0.4237341554730969,0.028159959848932072,0.013489311595795112,-0.2930961852239845
60,344,462,37.0,0.09652751169204792,-0.5277979694246289,-0.6248866225134146,-0.3883688181226568,0.5707983747788713,-0.60314168327039,-0.4371298196053366,0.04739370688694655,-0.21857094492116463,-0.19788005628323657
61,260,433,30.0,3.982084422428486,3.228355792506107,-2.1136300779108863,0.14214397218710928,-1.6302120386953471,-0.9802950906671953,0.21738292482088895,-0.09353146316405775,-0.2833926957579906,1.4652135358681344
62,269,432,30.0,3.89682431825216,3.1848483916382384,-2.3590076166236598,-0.015047026787943259,-1.3740842869365726,-1.1768372993242315,0.06328635466425979,-0.01994661626079811,-0.4296470025415791,1.4024641773899236
63,267,421,24.0,3.481550102942982,2.9974782623505134,-1.5308490776247639,0.12983325059595652,-1.358770861779984,-1.1612527462557232,0.15786752868173104,-0.11417519635216683,-0.10167791153261718,1.2957415752147816
64,214,408,35.0,5.996977476074853,4.026074607882345,-2.634373420693974,1.3078227748903293,-4.730500215446214,0.05708337970377253,1.8025511011257962,-0.7632224784331566,-0.3166612212095145,1.9186986390438647
65,275,435,36.5,1.6304230900422843,0.9751336280723372,-1.4801134785545864,-1.184192222899644,-1.0583368418451484,0.18356350280758832,0.1302086582037626,0.29435711090432637,-0.5200029412091374,-0.22079833060526255
66,299,444,31.0,2.0893923404964383,1.6259629541635359,2.6874583070639027,0.48236512820151634,-3.702495295184892,-1.6638662630644119,2.992909272355012,-0.870575779715444,2.4337291425410146,-1.3298833641658763
67,329,464,32.0,1.7512496436787734,1.7307046278622986,-0.1026899919285226,-0.361543283899891,0.20530101615795168,-1.2755570289825664,-0.2944828411525144,0.2724381445155578,0.8488608148970731,0.6085049114257347
68,188,405,22.5,5.592589022944884,1.6946970569095254,-3.4756237081552905,0.9649303250604154,-4.241514626797297,0.9778126086686445,1.6963869710338901,-0.2633841005999556,-0.5881011189993278,1.985359723975946
69,183,402,29.0,5.554308381792566,1.673616728779369,-3.343974451003282,1.0118376910289333,-4.291784815169002,1.014450016046657,1.7454176600549496,-0.29725822883812975,-0.5525716635676611,1.9812041949052983
70,187,401,30.0,5.515196532767203,1.658792487206388,-3.333687062829973,0.9895523689984432,-4.231947618470821,0.9990780952361549,1.7109232190239192,-0.28059237572960444,-0.5476834470680373,1.97552784318214
71,205,402,32.5,5.48764425322097,2.381755498890309,-3.9596123594193022,2.1678271208848363,-3.863544578180925,1.0679392859430936,1.882791231997783,-0.16417382000978736,-0.3130030650641034,1.025472285236593
72,249,419,34.0,5.062842065959245,2.209120464462639,-3.8946956757784594,1.879482956882714,-3.162019802587273,0.6895942677229112,1.546375944797826,-0.024008995011684717,-0.2971963448371429,0.8608350356063172
73,211,400,26.5,4.833456925473847,2.069746277478506,-3.533333387664562,2.032591768149701,-3.3296579734365515,0.8387531442008223,1.7093906774674528,-0.09611048717803033,-0.27746833102502017,0.916025746463417
74,176,400,31.0,6.012739479889118,2.2087604540975287,-3.015773247733491,0.7836043546574301,-4.359661230309757,0.47160566316087826,1.5420434571544666,-0.5183935775901523,-0.599989858950856,3.0756446995051046
75,348,475,34.5,1.5621185993106042,2.0360246176426746,-0.8356956783273937,-0.41202370914858333,-0.05837223794706501,-1.622262638221939,-0.3345397391324949,0.036978798922809725,0.11941266166038865,0.4714177873807397
76,319,447,32.5,0.9748389643431253,-1.0339099022309932,-1.0307883312898003,-0.10428151522319892,0.06678390700171463,-1.045686656026354,-0.6411903958502553,-0.814931000100941,-0.7093674498054302,1.0780050679987276
77,342,458,28.0,1.5146474330897317,-1.249282563682544,-2.0125973858845905,0.4201789354547777,-0.8628522956259417,-0.5111872996658422,-0.640133468884322,-1.2426053833178752,-0.18291705439156755,-0.6842515043251642
78,345,462,34.0,0.13818610779736312,-1.9122207073867206,-1.5848787330671583,0.02171914710994463,0.4398345371161409,-0.7044661076578549,-1.1741035704008962,-0.9758809046427305,-0.49797286092486903,-0.6771476921236941
79,291,430,38.0,0.19031758285470507,-1.8858700506672925,-1.0027425485972512,0.3124720501887971,-0.0811536653165664,-0.7258734946491889,-0.8375859719224945,-1.161907960724614,-0.08685309624303594,-0.7971048276660166
80,331,444,33.0,0.23566390641876772,-2.1564201287133393,-0.6148268470509841,0.17663334895815153,-0.09103241995253072,-0.44028473835794857,0.07764274973120448,-0.2159030652833323,-0.07345158551472761,-0.21943885028920818
81,323,443,32.5,1.4803700597794318,-1.5664495638187785,-1.9710752627286507,0.09975645213797663,-0.5187427264601387,-0.19429259958371048,0.06098764058566801,-0.1672442233454084,-0.4451351655597793,-0.005834863654046566
82,294,436,30.5,1.6505190945958583,-1.4939054550405169,-2.1331090623314686,0.12970840941248707,-0.6718608881387311,-0.17310441244094432,0.12372326996420561,-0.17737874577053564,-0.4753009082137798,0.029920354543301938
83,253,431,35.0,2.148604051810212,0.5942988363055391,-1.4322449876555563,-0.054041438745753484,-0.4994670226254077,-0.9259094271725569,0.14453625447227542,0.16923503872541676,0.05335357801168371,0.9368833617271779
84,300,445,30.0,1.8634393096803321,0.48140965407514674,-1.3070297166755696,-0.20187010773704692,-0.08552504438589134,-1.0675439317647355,-0.07670054417017051,0.26701084733680625,0.10756759608936871,0.8683648532273152
85,261,425,38.0,1.8134882660204115,1.004320424620633,-1.4182001679575569,-0.84906685636478,-0.4427963776689086,-0.5815928995448069,0.9449287739207171,1.2852021793897197,-0.3963456938955535,0.06206939487969071
86,281,431,37.5,1.788586255380416,0.99821596546059,-1.1357350628963023,-0.7405601528092215,-0.6078381667208215,-0.5897907808273944,1.0599185236018986,1.2076937077116274,-0.22646152564967706,-0.0017352002960999181
87,202,406,34.0,6.234326468907614,2.214883728576439,-2.7040747848162336,1.2230801666252578,-5.278757260458016,0.7187018974245245,2.1366658377686596,-0.7570363164458905,-0.5358621304270802,3.190624299205396
88,194,409,32.5,6.335808841018331,2.3006067898224294,-2.9405993392484193,1.0470177431473886,-4.990186841488099,0.566243087510131,1.9204608748040217,-0.6673701033467637,-0.5213523009256426,3.122403781923087
89,311,443,38.0,-0.03554080501403429,-1.4853951433801023,1.1419077920757679,0.3579359296617941,0.2549255689823734,0.29689666506166335,-0.6987659624734938,-0.05366795599505242,1.1381385184491977,2.4006558759336705
90,312,448,41.0,-0.03554080501403429,-1.4853951433801023,1.1419077920757679,0.3579359296617941,0.2549255689823734,0.29689666506166335,-0.6987659624734938,-0.05366795599505242,1.1381385184491977,2.4006558759336705
91,285,438,35.0,3.686728755382977,3.0859490546997264,-2.6813129483102243,-0.338086701507325,-1.0891874763632399,-0.9871944126431723,-0.24726555011471385,-0.012731875033330318,-0.2634205795655311,0.7682431002215979
92,299,447,40.5,0.3158749817635845,-1.5594294679470566,-0.10826268107599471,1.5703930430830155,0.09967881060699507,-0.9556974343997641,0.5329748829672403,-0.6453719318989086,-0.33547823844469804,0.4244515135572864
93,319,452,34.0,0.13922474042503824,-1.6002404305198736,-0.14324840715291223,1.3656325980405821,0.5597597634097963,-1.1451800579841984,0.23578478953245957,-0.5035688853725911,-0.2569000053202377,0.3450476122069558
94,281,439,34.0,2.3317398275948755,-0.025640398510471916,-0.8881691998735957,0.786294378957983,-1.0971464515962772,-1.135460977730797,0.427982635026596,-0.5913356691211399,0.4090685899078332,1.0296351983651957
95,296,445,32.5,1.8518626453048643,-0.2547192222067681,-1.1557169421640183,0.38086764527940054,-0.13722105251844077,-1.236311300338983,-0.07088599185251314,-0.3690165010745447,-0.0053893194932190525,1.055659763203935
96,320,480,35.5,3.12431977464422,4.023778644531584,-0.9145234503689617,-0.9312028391359114,-0.6771363363846112,-2.895315225245985,-0.03919101559251097,-0.6276021037497436,-1.4100936352005022,0.9016365872213896
97,272,442,42.5,-0.06466173167851302,-1.262671134458557,0.7954262636736436,0.696549993484133,0.0965251495083217,-1.2558314142375908,0.26342764252369794,-0.5252268110262222,0.1797866945154537,0.9998323709396089
98,291,463,31.0,2.4336423078105858,1.1401216659665974,-2.666181270957451,0.49560285864523834,-1.1678176906813609,0.344040563930942,-0.768474855209504,-1.3250379979399545,-0.32353967907407455,0.08534918838347566
99,332,448,27.0,-0.3058646213390413,-1.0965517521535648,1.0743636836886827,0.21543612207376223,-1.0857901260147074,-0.7551821930473692,0.7443681899282009,-0.8589554960870588,-0.266204112356135,-0.24551044731139582
100,335,456,35.5,0.2744356557437287,-0.6340063151758649,-0.08892731971097093,-0.709066228619271,0.22260296403369226,-1.9005958060250967,0.3004563246585536,0.04201214755021432,-0.27494310102306657,-0.881307784299114
101,305,443,32.0,1.4744837429861533,-0.32439905866709334,-1.4886050749017166,0.5341555305256871,-0.4373400679224229,-0.7745762372471208,-0.4016098382574836,-0.8296881900733911,0.11495269054272926,0.0033387025277252756
102,296,441,33.5,1.5332500400140767,-0.2662300133969908,-2.1669137022016125,0.14885878983070472,0.2160603386469999,-0.923730242811278,-0.8541625686994321,-0.593537688336131,-0.17009251684085014,0.035077107765076276
103,273,460,32.5,1.7875614433134688,-0.13857476146912642,-1.7104540575404137,0.4687016428377453,-0.36370970800698965,-0.6164169668500055,-0.5283216356681831,-0.8235330739795931,0.06359551079310054,0.02117982842801219
104,329,443,34.0,-0.8623151821296167,-1.1577995955583054,-1.033267327430404,-0.5420803273206786,0.15550741650738595,0.6245794276545755,-0.7779275758200395,-0.1372493210194577,-0.009456945392555316,-2.390898893806211
105,290,422,33.5,1.6355882412676612,0.2334187834450365,-0.3476013563025417,0.3518256254093042,-0.23529199325396352,-1.1953225450098972,0.30378259457024387,0.01699134913578584,0.2796362522432888,0.958604045535052
106,351,465,29.5,-0.09907345050657107,-0.11167004376046039,-0.7478480269046324,0.34205127249953027,0.16117564059848374,-0.24409175849482412,-0.9450081174501526,-1.223193193106059,-0.13178889595366539,-0.1398184758778378
107,300,439,42.0,-0.48816328357800665,-1.0489248369870883,0.39305829092144523,-0.5101114031994833,0.2059082813559043,-0.35399294817259497,-0.7673787328358521,-0.2516889232860265,0.46684492403436767,0.6460843884524539
108,304,435,38.0,0.5824348693306534,-0.8416013346047757,-0.2970347708608652,-0.10715885096174796,-0.2115551186969977,-0.9193399010186504,1.090636081464225,1.0138774224667135,0.21161413377724175,-0.9048162273798301
109,299,442,33.5,0.9377586939529288,-0.6672406077718815,-1.1079355428164712,-0.374095228480103,0.10021070408105101,-0.9174706177005615,0.8231678524098187,1.0819901274282504,-0.2711834308990741,-0.8976091576304315
110,322,433,34.0,0.7018093086483926,-0.7795713278271377,-1.0723028655770523,-0.4845365501286365,0.397502430844382,-1.0226900279495412,0.6946428416986619,1.15472341630642,-0.307394998332503,-0.9122380573295699
111,321,458,35.0,2.5811536218493982,2.3087530519234787,-0.2600986594105826,-0.47123521219690423,0.09272222836886346,0.5170575321414648,-0.8068214728114222,0.15265888352498405,0.6669723023292924,0.8505115731074173
112,266,435,31.0,3.7368284711698787,2.813828194825493,-1.1647392360930722,-0.2029647357436327,-0.9544908717795624,0.9830975355395508,-0.40545855341422193,-0.023052736807386735,0.3366294014452564,1.0847622758202082
113,333,451,36.0,0.29493835051189715,-0.8230544722528826,-0.7582877307456624,0.12118429782458312,0.32732604500442763,-0.33096277867765633,0.2479693602936574,0.42065176582731095,-0.26690245250451317,0.3694468781452175
114,320,439,42.0,0.04273618853834996,-0.9862016085747014,-0.22060155393784758,0.3790715576389182,-0.029920315470364812,-0.1795228564989061,0.5439805777371216,0.28541920871039334,-0.16593501172239433,0.4043445057396515
115,301,442,34.0,1.5268768457389306,-0.21084004071877446,-1.3261124473863126,0.3340073537390361,-0.5387773400670888,-0.10521853903302818,0.5145641701031936,0.24926056794072468,-0.13494614330713056,0.37335786198233967
116,321,452,31.5,1.3923888475080806,-0.2825219319745603,-1.242345813911642,0.3124025608060881,-0.45093466951244415,-0.17517408829663117,0.4923576626566748,0.2607685945591381,-0.13111451940125907,0.3427220281778388
117,323,456,31.5,0.4175016954622693,-0.700950057626195,-0.9115470606696983,-0.05953444122089688,0.6446604513183529,-0.49980150810836255,0.004623569914516637,0.4756620827622418,-0.18832639543630847,0.22665554072580907
118,323,446,38.0,0.28433804399160095,-0.7741673667062418,-0.8232997859206805,-0.055461249576509636,0.6847043751948054,-0.5113627494043336,-0.0009211091455951642,0.5032674659548095,-0.16772300871729495,0.24748001897254812
119,306,438,33.0,1.646103507372136,-0.5355320786739546,-1.8977142854973896,0.709581217994045,-0.6864431676778469,0.026273000027992627,-0.48320335386366725,-0.9441977835239855,-0.14057995217285366,0.5796977041109208
120,346,458,32.5,-0.15752327353995482,-0.42086343091257505,-0.3331439328006743,0.695396546427745,0.4448595852562021,-0.34130802557598905,-0.13254401948625982,-0.3446422723958374,-0.28820973858767174,0.5569363718255775
121,332,449,37.0,0.34262045044344075,-1.5124739513490344,-0.4442814383366393,1.3612314204039917,0.4556756097494274,-1.0502211964764117,0.22101057170843824,-0.36911566386932787,-0.21649813134873186,0.5461635464634232
122,303,432,37.0,1.3155410759947235,-0.35085396852164374,-0.5975201117716764,0.4226022740688229,-0.5107392408110072,-1.1136928716403969,-0.5245012650448729,-1.0054956482893755,0.19702883178487535,1.3178932099047707
123,339,450,34.0,-1.014539974318784,-1.6035515410135097,1.2788338152847225,0.5081730136113356,0.3533514569504829,-0.5355831876546873,-0.07080989927994806,-1.7072798632568371,0.5105921104803892,-0.7109550513179682
124,305,430,40.0,-1.7850093705755872,-1.9955008926802014,0.6099208517908936,-0.17587491349071946,1.9210793200349636,-0.5846267831670984,-0.8661417033908339,-1.4030757129196756,-0.519819001187578,-0.6356475508327354
125,323,430,34.0,0.43041412814200614,-0.5882096186238618,-0.1834206634742361,-0.8972747132551967,0.2312120812862686,-0.06922354088551848,-0.30279189639831966,0.6959427663344733,0.30888271976326076,1.4720486348150583
126,341,469,33.0,1.1262301768081564,4.947436954589492,1.221279161194201,-0.23423588760253952,0.29882664752233856,-0.7533415058551065,0.23626842675431886,-0.25553647889915293,-1.2914182804905483,0.6408406065639874
127,282,438,36.0,1.8358865438469874,2.746027441947874,-0.3993763259635494,-0.480062571148959,-0.6207158350182977,0.8789471034176595,-1.258942383851506,-0.2947373080749715,1.1356048621470345,0.18939085303941938
128,282,428,38.5,1.7153171969018017,3.822943592789946,-0.055178759956734304,0.8728791383215754,-0.20387393350145952,-0.28668351517757373,-0.9862610417692144,-0.9252836402895676,0.9368288219007543,1.1278792806908444
129,308,437,39.0,0.7288246661946551,3.336360497512548,0.6179113625999957,0.8403223941136605,0.18248320201936483,-0.5918995789100633,-1.0436993018797762,-0.8378728103155638,1.0912055560956266,1.0428266189787154
130,339,443,25.5,0.4220422799105101,-0.3512956350594673,-0.7705351705042767,-0.025804022425067824,-0.20354063940511566,-0.9113480835308502,0.030805528772487475,-0.5224573772281124,-0.5363660483287451,-0.8420061471429774
131,278,435,36.5,2.1891501403884845,0.49495745025965676,-1.8275253967573808,0.2522737288722425,-1.4261338202280487,-0.4483073629907913,0.3816200133658764,-0.6902659558927218,-0.5445546456167498,-0.6717665987649496
132,295,449,34.0,1.64170867737207,0.2406235916901858,-1.68250994116232,0.034151840261893496,-0.7993339872697534,-0.6420047257349202,0.1133256919676797,-0.5659152958217846,-0.6356262343959895,-0.7274736808285895
